Subject,StimulusIndex,Region,RegionID,Division,PostDCA,FCShift,NTimepoints,SpotNeuronCount,StimNeuronCount,Definition
17,9,lP,22,Tel,1.231407127758574,0.9818022222600127,192,859,859,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,9,lPO,25,Tel,1.5972895725725633,0.990657777710329,192,558,558,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,9,lSP,28,Tel,1.3712731940440057,1.1434166094140732,192,804,804,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,9,rP,58,Tel,1.6274838194004198,1.0937446932760873,192,1036,1036,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,9,rPO,61,Tel,1.5828504374539252,1.3457752031577601,192,530,530,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,9,rSP,64,Tel,0.8449219250677052,1.2158329040390037,192,789,789,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,9,lHb,16,Di,2.3676084202295034,1.0812471184062489,192,420,420,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,9,lPT,24,Di,0.4045887279983318,1.3380385491702955,192,320,320,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,9,lPrT,26,Di,-0.760839251044076,1.0661529394483462,192,384,384,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,9,lTh,30,Di,-0.27932436463978083,0.9571508789719917,192,764,764,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,9,rHb,52,Di,1.269284446459516,1.3627434167795822,192,349,349,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,9,rPT,60,Di,0.6955220273189893,1.1491038435094731,192,350,350,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,9,rPrT,62,Di,-0.8729101402526896,1.1063323850602433,192,507,507,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,9,rTh,66,Di,0.12267948011021526,1.1695675380809651,192,1006,1006,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,9,lTS,32,Mes,-0.038289558822681,1.003562157880969,192,353,353,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,9,lTeO,29,Mes,-0.22102994971595435,1.1958833894667817,192,7904,7904,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,9,rTS,68,Mes,-0.0707917864782934,1.0447483423495303,192,145,145,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,9,rTeO,65,Mes,-0.9360345644680327,1.1864950737695865,192,7951,7951,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,9,lCb,1,Hind,-0.23156409707923123,1.910064464483103,192,2094,2094,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,9,lMON,0,Hind,-0.1885718314625819,1.124704493595416,192,814,814,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,9,lMOS1,2,Hind,0.20229532589358945,1.1806754395932977,192,1271,1271,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,9,lMOS2,3,Hind,-0.007147165310974443,1.4384698623587393,192,373,373,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,9,lMOS3,4,Hind,-0.5280442068802194,0.9666357314135366,192,1049,1049,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,9,lMOS4,5,Hind,0.1781221791123736,0.8077265570781813,192,897,897,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,9,lMOS5,6,Hind,0.07904857777849517,1.059445304798214,192,997,997,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,9,lNX,35,Hind,0.5159242026090447,1.4187842054401962,192,289,289,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,9,lRa,10,Hind,-0.07359117253107073,1.02079435396162,192,308,308,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,9,lT,11,Hind,-0.7772193815657938,0.8532115965236776,192,1187,1187,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,9,laRF,12,Hind,-0.564318946902863,0.9785615761025089,192,360,360,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,9,limRF,13,Hind,-1.4314709184810288,0.983900111054413,192,427,427,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,9,lpRF,14,Hind,-0.6214145198808102,1.232868562462706,192,659,659,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,9,rCb,37,Hind,-0.5336652505464933,1.2416802043587187,192,2225,2225,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,9,rMON,36,Hind,-0.20825183989935483,1.596291617443869,192,960,960,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,9,rMOS1,38,Hind,0.16364639867929043,0.9914381466667471,192,1381,1381,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,9,rMOS2,39,Hind,0.8422349936180663,1.2229098673689507,192,388,388,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,9,rMOS3,40,Hind,-0.5651363701456422,1.047151054575434,192,1340,1340,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,9,rMOS4,41,Hind,0.12590502818072719,0.9462692866973585,192,1159,1159,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,9,rMOS5,42,Hind,0.14031625821006288,1.4873855376521652,192,1456,1456,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,9,rNX,71,Hind,-0.6893400895121092,1.2755226949278289,192,587,587,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,9,rRa,46,Hind,-0.7676411283127857,1.1122448806955354,192,224,224,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,9,rT,47,Hind,-1.0407411074881572,1.0039179807009055,192,1185,1185,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,9,raRF,48,Hind,-0.6631233902290617,0.9014906824012671,192,228,228,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,9,rimRF,49,Hind,-1.54619502907132,1.190907579468839,192,298,298,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,9,rpRF,50,Hind,0.10367599956677641,1.2028308298138912,192,560,560,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,10,lOB,20,Tel,0.8396904821626903,2.141855945831139,192,213,213,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,10,lP,22,Tel,1.231407127758574,2.2012228440474413,192,859,859,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,10,lPO,25,Tel,1.5972895725725633,2.407274688944088,192,558,558,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,10,lSP,28,Tel,1.3712731940440057,2.145445552096312,192,804,804,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,10,rP,58,Tel,1.6274838194004198,2.462761333909688,192,1036,1036,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,10,rPO,61,Tel,1.5828504374539252,2.309873631870836,192,530,530,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,10,rSP,64,Tel,0.8449219250677052,2.3293094619931325,192,789,789,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,10,lHb,16,Di,2.3676084202295034,2.0756425945703842,192,420,420,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,10,lPT,24,Di,0.4045887279983318,1.9906261797823823,192,320,320,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,10,lPrT,26,Di,-0.760839251044076,1.9192996012717245,192,384,384,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,10,lTh,30,Di,-0.27932436463978083,2.4353235307863272,192,764,764,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,10,rHb,52,Di,1.269284446459516,3.308815807968415,192,349,349,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,10,rPT,60,Di,0.6955220273189893,2.17544486931441,192,350,350,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,10,rPrT,62,Di,-0.8729101402526896,2.1045434998860513,192,507,507,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,10,rTh,66,Di,0.12267948011021526,2.0650909051482067,192,1006,1006,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,10,lTS,32,Mes,-0.038289558822681,1.4545177037499397,192,353,353,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,10,lTeO,29,Mes,-0.22102994971595435,2.9479244658596033,192,7904,7904,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,10,rTS,68,Mes,-0.0707917864782934,2.085033068916175,192,145,145,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,10,rTeO,65,Mes,-0.9360345644680327,3.393949680965675,192,7951,7951,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,10,lCb,1,Hind,-0.23156409707923123,2.5174763239472013,192,2094,2094,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,10,lMON,0,Hind,-0.1885718314625819,4.8683008155149095,192,814,814,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,10,lMOS1,2,Hind,0.20229532589358945,2.70291550802449,192,1271,1271,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,10,lMOS2,3,Hind,-0.007147165310974443,3.0317962165444317,192,373,373,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,10,lMOS3,4,Hind,-0.5280442068802194,2.3957363045267313,192,1049,1049,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,10,lMOS4,5,Hind,0.1781221791123736,2.3128431531353,192,897,897,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,10,lMOS5,6,Hind,0.07904857777849517,2.731016905194756,192,997,997,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,10,lNX,35,Hind,0.5159242026090447,4.335285910165214,192,289,289,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,10,lRa,10,Hind,-0.07359117253107073,2.185622573384124,192,308,308,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,10,lT,11,Hind,-0.7772193815657938,2.038019929352319,192,1187,1187,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,10,laRF,12,Hind,-0.564318946902863,2.2858997729508785,192,360,360,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,10,limRF,13,Hind,-1.4314709184810288,2.784051828391403,192,427,427,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,10,lpRF,14,Hind,-0.6214145198808102,3.243616894939853,192,659,659,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,10,rCb,37,Hind,-0.5336652505464933,2.2601074528921705,192,2225,2225,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,10,rMON,36,Hind,-0.20825183989935483,3.9188164095922167,192,960,960,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,10,rMOS1,38,Hind,0.16364639867929043,1.9843610537264498,192,1381,1381,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,10,rMOS2,39,Hind,0.8422349936180663,1.9220442377901163,192,388,388,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,10,rMOS3,40,Hind,-0.5651363701456422,2.4011378951981626,192,1340,1340,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,10,rMOS4,41,Hind,0.12590502818072719,2.415515514891546,192,1159,1159,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,10,rMOS5,42,Hind,0.14031625821006288,2.4609143501880095,192,1456,1456,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,10,rNX,71,Hind,-0.6893400895121092,2.294149067404372,192,587,587,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,10,rRa,46,Hind,-0.7676411283127857,2.2944427619376317,192,224,224,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,10,rT,47,Hind,-1.0407411074881572,2.0357286808121215,192,1185,1185,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,10,raRF,48,Hind,-0.6631233902290617,2.302222958298091,192,228,228,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,10,rimRF,49,Hind,-1.54619502907132,2.0004818476525705,192,298,298,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,10,rpRF,50,Hind,0.10367599956677641,2.0260118020810367,192,560,560,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,11,lOB,20,Tel,0.8396904821626903,1.6690194005269872,192,213,213,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,11,lP,22,Tel,1.231407127758574,2.480612395464673,192,859,859,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,11,lPO,25,Tel,1.5972895725725633,1.241691642496204,192,558,558,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,11,lSP,28,Tel,1.3712731940440057,2.038897408403003,192,804,804,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,11,rP,58,Tel,1.6274838194004198,1.733978612343221,192,1036,1036,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,11,rPO,61,Tel,1.5828504374539252,1.2742086338202951,192,530,530,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,11,rSP,64,Tel,0.8449219250677052,1.466125065331387,192,789,789,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,11,lHb,16,Di,2.3676084202295034,1.0947245429652255,192,420,420,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,11,lPT,24,Di,0.4045887279983318,2.186432913548995,192,320,320,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,11,lPrT,26,Di,-0.760839251044076,1.3625956497062357,192,384,384,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,11,lTh,30,Di,-0.27932436463978083,1.2459611758773643,192,764,764,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,11,rHb,52,Di,1.269284446459516,1.5278809581193062,192,349,349,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,11,rPT,60,Di,0.6955220273189893,1.5322843015484127,192,350,350,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,11,rPrT,62,Di,-0.8729101402526896,1.4200496356471255,192,507,507,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,11,rTh,66,Di,0.12267948011021526,1.4384561254469406,192,1006,1006,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,11,lTS,32,Mes,-0.038289558822681,1.0594147741306363,192,353,353,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,11,lTeO,29,Mes,-0.22102994971595435,1.0470082272844132,192,7904,7904,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,11,rTS,68,Mes,-0.0707917864782934,1.246227737497361,192,145,145,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,11,rTeO,65,Mes,-0.9360345644680327,1.107492587086258,192,7951,7951,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,11,lCb,1,Hind,-0.23156409707923123,1.0211295339128776,192,2094,2094,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,11,lMON,0,Hind,-0.1885718314625819,1.9641438395709985,192,814,814,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,11,lMOS1,2,Hind,0.20229532589358945,1.2932585028135943,192,1271,1271,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,11,lMOS2,3,Hind,-0.007147165310974443,1.6076858753466616,192,373,373,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,11,lMOS3,4,Hind,-0.5280442068802194,1.08384659324086,192,1049,1049,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,11,lMOS4,5,Hind,0.1781221791123736,1.194074140605937,192,897,897,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,11,lMOS5,6,Hind,0.07904857777849517,1.187531216856689,192,997,997,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,11,lNX,35,Hind,0.5159242026090447,1.6038653611483324,192,289,289,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,11,lRa,10,Hind,-0.07359117253107073,1.7291247409700212,192,308,308,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,11,lT,11,Hind,-0.7772193815657938,1.1550723025351752,192,1187,1187,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,11,laRF,12,Hind,-0.564318946902863,1.5360835212192685,192,360,360,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,11,limRF,13,Hind,-1.4314709184810288,1.233784649352417,192,427,427,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,11,lpRF,14,Hind,-0.6214145198808102,1.6709135871926175,192,659,659,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,11,rCb,37,Hind,-0.5336652505464933,1.0564269707652068,192,2225,2225,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,11,rMON,36,Hind,-0.20825183989935483,0.7744291458703723,192,960,960,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,11,rMOS1,38,Hind,0.16364639867929043,1.7383522722903468,192,1381,1381,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,11,rMOS2,39,Hind,0.8422349936180663,1.38087208464307,192,388,388,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,11,rMOS3,40,Hind,-0.5651363701456422,1.7858144250788714,192,1340,1340,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,11,rMOS4,41,Hind,0.12590502818072719,1.2656916058615715,192,1159,1159,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,11,rMOS5,42,Hind,0.14031625821006288,1.8920852175424698,192,1456,1456,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,11,rNX,71,Hind,-0.6893400895121092,0.998359441470888,192,587,587,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,11,rRa,46,Hind,-0.7676411283127857,1.302763296686454,192,224,224,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,11,rT,47,Hind,-1.0407411074881572,1.5128001263640305,192,1185,1185,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,11,raRF,48,Hind,-0.6631233902290617,1.5280313400244254,192,228,228,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,11,rimRF,49,Hind,-1.54619502907132,1.4585679563753506,192,298,298,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,11,rpRF,50,Hind,0.10367599956677641,1.3360961171421801,192,560,560,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,12,lOB,20,Tel,0.8396904821626903,1.3031211374640512,192,213,213,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,12,lP,22,Tel,1.231407127758574,1.144630458436886,192,859,859,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,12,lPO,25,Tel,1.5972895725725633,0.9751291486483142,192,558,558,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,12,lSP,28,Tel,1.3712731940440057,2.171718394485494,192,804,804,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,12,rP,58,Tel,1.6274838194004198,1.1326188258967722,192,1036,1036,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,12,rPO,61,Tel,1.5828504374539252,1.1995025277155869,192,530,530,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,12,rSP,64,Tel,0.8449219250677052,1.7567191264823299,192,789,789,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,12,lHb,16,Di,2.3676084202295034,1.354237427805062,192,420,420,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,12,lPT,24,Di,0.4045887279983318,1.328587340624685,192,320,320,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,12,lPrT,26,Di,-0.760839251044076,1.7608932580223966,192,384,384,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,12,lTh,30,Di,-0.27932436463978083,1.3213674374483146,192,764,764,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,12,rHb,52,Di,1.269284446459516,2.0282448802452127,192,349,349,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,12,rPT,60,Di,0.6955220273189893,1.2419167619559006,192,350,350,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,12,rPrT,62,Di,-0.8729101402526896,1.5257264544839568,192,507,507,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,12,rTh,66,Di,0.12267948011021526,1.25580965777209,192,1006,1006,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,12,lTS,32,Mes,-0.038289558822681,1.109126696017507,192,353,353,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,12,lTeO,29,Mes,-0.22102994971595435,1.768932338745421,192,7904,7904,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,12,rTS,68,Mes,-0.0707917864782934,1.0793488185566749,192,145,145,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,12,rTeO,65,Mes,-0.9360345644680327,1.1969447174061156,192,7951,7951,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,12,lCb,1,Hind,-0.23156409707923123,1.955851112521185,192,2094,2094,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,12,lMON,0,Hind,-0.1885718314625819,2.148034656527393,192,814,814,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,12,lMOS1,2,Hind,0.20229532589358945,1.3681471603343003,192,1271,1271,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,12,lMOS2,3,Hind,-0.007147165310974443,1.6792417453190926,192,373,373,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,12,lMOS3,4,Hind,-0.5280442068802194,1.3421353604112936,192,1049,1049,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,12,lMOS4,5,Hind,0.1781221791123736,1.4228540826173333,192,897,897,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,12,lMOS5,6,Hind,0.07904857777849517,1.7020377439269347,192,997,997,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,12,lNX,35,Hind,0.5159242026090447,2.8598867383431332,192,289,289,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,12,lRa,10,Hind,-0.07359117253107073,2.08638431073476,192,308,308,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,12,lT,11,Hind,-0.7772193815657938,1.4040764953576854,192,1187,1187,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,12,laRF,12,Hind,-0.564318946902863,1.4692532201908246,192,360,360,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,12,limRF,13,Hind,-1.4314709184810288,1.439224950292449,192,427,427,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,12,lpRF,14,Hind,-0.6214145198808102,1.7749179991105968,192,659,659,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,12,rCb,37,Hind,-0.5336652505464933,1.4607113264118101,192,2225,2225,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,12,rMON,36,Hind,-0.20825183989935483,3.0737306547124255,192,960,960,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,12,rMOS1,38,Hind,0.16364639867929043,1.705611122011799,192,1381,1381,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,12,rMOS2,39,Hind,0.8422349936180663,1.4390943723532617,192,388,388,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,12,rMOS3,40,Hind,-0.5651363701456422,1.7224299616006946,192,1340,1340,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
17,12,rMOS4,41,Hind,0.12590502818072719,1.4309800827743797,192,1159,1159,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
